,Text,Topic,Rating,Likes,Food,Broad Filter,Media,Age,Gender,food,supermarkets,related,drinks,slang,diet,meals,Dmeals,words_no,Polarity,restaurants,brands,Media_0,Media_1,Media_2,topic_no
327,"Ik heb taziki op mijn brood, heerlijk!!!",1: Eten / eten gaan,1.2,3,['brod'],"['taziki', 'brod', 'heerlijk']",0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
328,"Hoi, wie is er al klaar met eten???",1: Eten / eten gaan,,1,['eten'],"['hoi', 'klar', 'eten']",0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3666666666666667,0.0,0.0,1.0,0.0,0.0,1
329,Ik ben aan het eten. ??,1: Eten / eten gaan,,0,['eten'],['eten'],0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
336,Ik zit dit te eten of nee toch nie,1: Eten / eten gaan,,0,['eten'],"['zit', 'eten', 'nee', 'nie']",2.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
343,Wat ben je aan het eten,1: Eten / eten gaan,,0,['eten'],['eten'],0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
346,Ben je al aan het eten,1: Eten / eten gaan,,0,['eten'],['eten'],0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
355,Sorry sorry ik ga al pizza halen ????,1: Eten / eten gaan,3.0,0,['pizza'],"['sorry', 'sorry', 'ga', 'pizza', 'hal']",0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
356,Over vrienden en over apps die met eten en bewegen te maken hebben,1: Eten / eten gaan,,2,['eten'],"['vriend', 'app', 'eten', 'beweg', 'mak']",0.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
359,Ijs ,1: Eten / eten gaan,4.0,1,['ijs'],['ijs'],2.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
362,Peeperoni pizzza,1: Eten / eten gaan,3.0,0,['pizza'],"['peeperoni', 'pizza']",2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
363,Pizza hahaha sanne,1: Eten / eten gaan,3.0,0,['pizza'],"['pizza', 'hahaha', 'sann']",0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
366,Noodles,1: Eten / eten gaan,2.0,0,['noodles'],['noodles'],0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
376,Ik eet friet,1: Eten / eten gaan,4.0,0,"['friet', 'eet']","['eet', 'friet']",0.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1
380,Wie is er aan het eten,1: Eten / eten gaan,,0,['eten'],['eten'],0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
385,Ik kan eten,1: Eten / eten gaan,,0,['eten'],['eten'],0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
391,Wat gaan jullie eten? Ik bami,1: Eten / eten gaan,,0,['eten'],"['gan', 'jullie', 'eten', 'bami']",0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
392,Raps is eten slimerik,1: Eten / eten gaan,,0,['eten'],"['rap', 'eten', 'slimerik']",0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
393,Smaakelijk eten,1: Eten / eten gaan,,0,['eten'],"['smaakelijk', 'eten']",0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
395,Ik ga eten doei ??,1: Eten / eten gaan,,0,['eten'],"['ga', 'eten', 'doei']",0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
396,Ik ga eten :'( :-* :-* ,1: Eten / eten gaan,,0,['eten'],"['ga', 'eten']",0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,1
397,Eten eten!,1: Eten / eten gaan,,0,"['eten', 'eten']","['eten', 'eten']",0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1
399,Zo vroeg eten??,1: Eten / eten gaan,,0,['eten'],"['vroeg', 'eten']",0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,1.0,0.0,0.0,1
400,Ik eet ook bami melvin,1: Eten / eten gaan,,2,['eet'],"['eet', 'bami', 'melvin']",0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
403,Ik gaa friet eten,1: Eten / eten gaan,4.0,0,"['eten', 'friet']","['gaa', 'friet', 'eten']",0.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1
409,Wat ga je eten,1: Eten / eten gaan,,0,['eten'],"['ga', 'eten']",0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
412,Leker eten,1: Eten / eten gaan,,0,['eten'],"['leker', 'eten']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
413,Ik ga leker eten,1: Eten / eten gaan,,0,['eten'],"['ga', 'leker', 'eten']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
414,Hoi ik ben klaar met eten,1: Eten / eten gaan,,1,['eten'],"['hoi', 'klar', 'eten']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3666666666666667,0.0,0.0,1.0,0.0,0.0,1
415,Hebben jullie al ge eten,1: Eten / eten gaan,,0,['eten'],"['jullie', 'eten']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
416,Hoelaat ga jij eten,1: Eten / eten gaan,,0,['eten'],"['hoelat', 'ga', 'jij', 'eten']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
417,Ik heb ook al ge eten,1: Eten / eten gaan,,0,['eten'],['eten'],0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
418,Ik ga even drinken,1: Eten / eten gaan,,0,['drink'],"['ga', 'even', 'drink']",0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
419,Ik ga een sosje eten,1: Eten / eten gaan,,0,['eten'],"['ga', 'sosj', 'eten']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
425,Ik ga nu poffertjes eten ik heb voer nodig haha,1: Eten / eten gaan,4.0,0,"['poffertjes', 'eten', 'voer']","['ga', 'poffertjes', 'eten', 'voer', 'nodig', 'haha']",0.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.25,0.0,0.0,1.0,0.0,0.0,1
429,Etens tijd,1: Eten / eten gaan,,0,['eten'],"['eten', 'tijd']",1.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
431,Jij gaat dit eten.,1: Eten / eten gaan,,0,['eten'],"['jij', 'gat', 'eten']",2.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
432,Eten eten eten,1: Eten / eten gaan,,0,"['eten', 'eten', 'eten']","['eten', 'eten', 'eten']",1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1
437,Dan zeg ik het dalijk ik moet eten,1: Eten / eten gaan,,0,['eten'],"['zeg', 'dalijk', 'eten']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
438,Ik app je zo naa het eten,1: Eten / eten gaan,,0,['eten'],"['app', 'naa', 'eten']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
440,Dit ga ik vanavond eten,1: Eten / eten gaan,,0,['eten'],"['ga', 'vanavond', 'eten']",2.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
441,Ik ga eten ????????,1: Eten / eten gaan,,0,['eten'],"['ga', 'eten']",2.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
442,Dit eet ik van daag,1: Eten / eten gaan,,0,['eet'],"['eet', 'dag']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
444,Ik moet eten sorry doei,1: Eten / eten gaan,,0,['eten'],"['eten', 'sorry', 'doei']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
449,Ehm ik ga even eten ik kom over 2 minuutjes voor terug,1: Eten / eten gaan,,0,['eten'],"['ehm', 'ga', 'even', 'eten', 'kom', 'minuutjes', 'terug']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
452,Wat gaan jullie eten??,1: Eten / eten gaan,,0,['eten'],"['gan', 'jullie', 'eten']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
453,Ik patat ben aan het halen,1: Eten / eten gaan,4.0,0,['patat'],"['patat', 'hal']",0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
454,Ik ga zo eten bij anytime,1: Eten / eten gaan,,0,['eten'],"['ga', 'eten', 'anytim']",2.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
455,Ik ben taart aan het eten,1: Eten / eten gaan,4.0,0,"['taart', 'eten']","['taart', 'eten']",0.0,9.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1
458,Eten jij,1: Eten / eten gaan,,0,['eten'],"['eten', 'jij']",0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
463,Mijn eten,1: Eten / eten gaan,,1,['eten'],['eten'],2.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
468,Is mijn avond eten,1: Eten / eten gaan,,0,['eten'],"['avond', 'eten']",2.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
469,Wat ben je aan het eten ,1: Eten / eten gaan,,0,['eten'],['eten'],0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
471,Lekker eten ,1: Eten / eten gaan,,0,['eten'],"['lekker', 'eten']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,1.0,0.0,0.0,1
477,Ik ben aan het eten:-) ,1: Eten / eten gaan,,0,['eten'],['eten'],0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,1
479,En wat ben jij aan het eten?,1: Eten / eten gaan,,0,['eten'],"['jij', 'eten']",0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
485,Ik ga nu eten,1: Eten / eten gaan,,1,['eten'],"['ga', 'eten']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
486,Ik ga echt nu eten,1: Eten / eten gaan,,1,['eten'],"['ga', 'echt', 'eten']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,1.0,0.0,0.0,1
488,Ben klaar met eten,1: Eten / eten gaan,,1,['eten'],"['klar', 'eten']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3666666666666667,0.0,0.0,1.0,0.0,0.0,1
490,Ik was weg is het echt uit maar ik ga nu eten en ik hindt het zelf echt heel erg,1: Eten / eten gaan,,0,['eten'],"['weg', 'echt', 'ga', 'eten', 'hindt', 'echt', 'hel', 'erg']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.17999999999999997,0.0,0.0,1.0,0.0,0.0,1
494,Na het eten,1: Eten / eten gaan,,0,['eten'],['eten'],0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
495,Ja aleen ik moet eten bye totzo,1: Eten / eten gaan,,0,['eten'],"['alen', 'eten', 'bye', 'totzo']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
496,Eten en chatten met jou,1: Eten / eten gaan,,0,['eten'],"['eten', 'chat', 'jou']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
502,Ik eve wat brood eten,1: Eten / eten gaan,1.2,0,"['eten', 'brod']","['eve', 'brod', 'eten']",0.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1
505,Ik ga even lunchen,1: Eten / eten gaan,,0,['lunch'],"['ga', 'even', 'lunch']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
506,Ik ga mijn ontbijt nu maken,1: Eten / eten gaan,,1,['ontbijt'],"['ga', 'ontbijt', 'mak']",0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
508,Ga nu eten doei,1: Eten / eten gaan,,1,['eten'],"['ga', 'eten', 'doei']",0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
510,Ik moet eten doei tot straks,1: Eten / eten gaan,,1,['eten'],"['eten', 'doei', 'strak']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
522,Ik ga pizza eten dan ga ik naar plein als anderen kinderen komen,1: Eten / eten gaan,3.0,0,"['pizza', 'eten']","['ga', 'pizza', 'eten', 'ga', 'plein', 'ander', 'kinder', 'kom']",0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,-0.6499999999999999,0.0,0.0,1.0,0.0,0.0,1
530,Smakelijk eten,1: Eten / eten gaan,,1,"['eten', 'smakelijk']","['smakelijk', 'eten']",0.0,11.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7,0.0,0.0,1.0,0.0,0.0,1
531,Rijst,1: Eten / eten gaan,1.2,1,['rijst'],['rijst'],0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
533,Ik ga zo nachos maken,1: Eten / eten gaan,3.0,0,['nachos'],"['ga', 'nachos', 'mak']",0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
535,Yo ik ben aan het eten,1: Eten / eten gaan,,1,['eten'],"['yo', 'eten']",0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
539,altijd nasi eten,1: Eten / eten gaan,1.6,0,"['nasi', 'eten']","['nasi', 'eten']",0.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1
544,Hoe dan ook ik ga nu NASI eten??,1: Eten / eten gaan,1.6,2,"['nasi', 'eten']","['ga', 'nasi', 'eten']",0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1
545,Weet je wat ik ga doen....... NAASSII ETEN,1: Eten / eten gaan,,1,['eten'],"['wet', 'ga', 'naassii', 'eten']",0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
546,Wat gaa lullie eten ,1: Eten / eten gaan,,0,['eten'],"['gaa', 'lullie', 'eten']",0.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
547,Wat gaan jullie eten ,1: Eten / eten gaan,,0,['eten'],"['gan', 'jullie', 'eten']",0.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
552,De friet,1: Eten / eten gaan,4.0,0,['friet'],['friet'],0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
553,Wat ga jij eten?,1: Eten / eten gaan,,0,['eten'],"['ga', 'jij', 'eten']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
554,"Hoi, is het eten lekker?",1: Eten / eten gaan,,0,['eten'],"['hoi', 'eten', 'lekker']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,1.0,0.0,0.0,1
556,Dat ga ik lekker aleen ip eten,1: Eten / eten gaan,,0,['eten'],"['ga', 'lekker', 'alen', 'ip', 'eten']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,1.0,0.0,0.0,1
557,"Een tosti eten, en jij???",1: Eten / eten gaan,4.0,0,"['tosti', 'eten']","['tosti', 'eten', 'jij']",0.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1
558,Ik moet eerst eten,1: Eten / eten gaan,,0,['eten'],"['eerst', 'eten']",0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
560,Nu Moet ik eten lekkere pizza heerlijk,1: Eten / eten gaan,3.0,0,"['pizza', 'eten']","['eten', 'lekker', 'pizza', 'heerlijk']",0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.6,0.0,0.0,1.0,0.0,0.0,1
564,Ebik ga even rijst eten ok,1: Eten / eten gaan,1.2,0,"['rijst', 'eten']","['ebik', 'ga', 'even', 'rijst', 'eten', 'ok']",0.0,9.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1
567,O ik moet eten ik kom straks ok,1: Eten / eten gaan,,0,['eten'],"['eten', 'kom', 'strak', 'ok']",0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
569,Ik ga beter eten,1: Eten / eten gaan,,0,['eten'],"['ga', 'beter', 'eten']",1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
578,Lekkere soep??,1: Eten / eten gaan,1.6,0,['soep'],"['lekker', 'soep']",0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6,0.0,0.0,1.0,0.0,0.0,1
579,Ik moet gaan eten,1: Eten / eten gaan,,0,['eten'],"['gan', 'eten']",2.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
585,Over 20 minuten moet ik eten,1: Eten / eten gaan,,0,['eten'],"['20', 'minut', 'eten']",0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
586,12minuten ga ik eten,1: Eten / eten gaan,,0,['eten'],"['12minut', 'ga', 'eten']",0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
587,Ik ga over 5 minuten eten,1: Eten / eten gaan,,0,['eten'],"['ga', 'minut', 'eten']",0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
589,Omdat ik moet eten,1: Eten / eten gaan,,1,['eten'],['eten'],2.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
591,Brood eten,1: Eten / eten gaan,1.2,0,"['eten', 'brod']","['brod', 'eten']",0.0,9.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1
592,Ik ben er ik straks pizza eten maar dat wil ik noetaar het moet.??,1: Eten / eten gaan,3.0,0,"['pizza', 'eten']","['strak', 'pizza', 'eten', 'noetar']",0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1
593,Ik ben er straks pizza eten maar dat wil ik niet maa het moet,1: Eten / eten gaan,3.0,0,"['pizza', 'eten']","['strak', 'pizza', 'eten', 'maa']",0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1
594,Ik ga iets lekker eten maar dan ongezond,1: Eten / eten gaan,,1,"['eten', 'ongezond']","['ga', 'lekker', 'eten', 'ongezond']",2.0,9.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1
595,Ik ga ook eten,1: Eten / eten gaan,,0,['eten'],"['ga', 'eten']",0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
597,Dat ik van school was eten ik taart,1: Eten / eten gaan,4.0,0,"['taart', 'eten']","['schol', 'eten', 'taart']",2.0,9.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1
603,Patat,1: Eten / eten gaan,4.0,0,['patat'],['patat'],0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
604,Toen we Aan het eten waren ,1: Eten / eten gaan,,0,['eten'],"['we', 'eten']",0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
605,Jes mijn soep is klaar ????????,1: Eten / eten gaan,1.6,0,['soep'],"['jes', 'soep', 'klar']",0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3666666666666667,0.0,0.0,1.0,0.0,0.0,1
606,Ik ga taise kip eten zo lekker ??,1: Eten / eten gaan,2.0,0,"['kip', 'eten']","['ga', 'tais', 'kip', 'eten', 'lekker']",0.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6,0.0,0.0,1.0,0.0,0.0,1
607,Dit eten is zo lekker niet alleen de kip maar ook de bonen met rijst een van mijn lievelings,1: Eten / eten gaan,1.6,0,"['kip', 'rijst', 'eten']","['eten', 'lekker', 'allen', 'kip', 'bon', 'rijst', 'lievel']",0.0,9.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6,0.0,0.0,1.0,0.0,0.0,1
608,Smakkelijk eten,1: Eten / eten gaan,,0,['eten'],"['smakkelijk', 'eten']",2.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
612,Kip??,1: Eten / eten gaan,2.0,0,['kip'],['kip'],0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
613,Pindakaas op het strand gesmeerd,1: Eten / eten gaan,3.8,0,['pindakas'],"['pindakas', 'strand', 'gesmeerd']",0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
616,Doei ik moet gaan eten,1: Eten / eten gaan,,0,['eten'],"['doei', 'gan', 'eten']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
