,Text,Topic,Rating,Likes,Food,Broad Filter,Media,Age,Gender,food,supermarkets,related,drinks,slang,diet,meals,Dmeals,words_no,Polarity,restaurants,brands,Media_0,Media_1,Media_2,topic_no
1064,Ik eet lekker kaugom,3: Eating plans/preparations,,0,['eet'],"['eet', 'lekker', 'kaugom']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,1.0,0.0,0.0,3
1072,Ik eet nu het is half6,3: Eating plans/preparations,,0,['eet'],"['eet', 'half6']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1090,Ik als ik teveel eet??????????????,3: Eating plans/preparations,,1,['eet'],"['tevel', 'eet']",1.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3
1111,Eet dan kaas,3: Eating plans/preparations,4.0,0,"['kas', 'eet']","['eet', 'kas']",0.0,10.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1114,Dan eet je kaas,3: Eating plans/preparations,4.0,0,"['kas', 'eet']","['eet', 'kas']",0.0,10.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1119,Rennen voir de eten,3: Eating plans/preparations,,0,['eten'],"['renn', 'voir', 'eten']",1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3
1121,Stel de vraag is dus wat eet je nu,3: Eating plans/preparations,,0,['eet'],"['stel', 'vrag', 'eet']",0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1128,Jijj als je eet,3: Eating plans/preparations,,0,['eet'],"['jijj', 'eet']",0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1136,"Ik heb rijst met beetje gember en, nha ja.. Geen idee??",3: Eating plans/preparations,1.1,0,"['gember', 'rijst']","['rijst', 'beetj', 'gember', 'nha', 'idee']",0.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1157,Ik eet tomaaten,3: Eating plans/preparations,1.5,0,"['tomat', 'eet']","['eet', 'tomat']",0.0,11.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1165,Sophie vis dat kan je over schrijven,3: Eating plans/preparations,1.0,0,['vis'],"['sophie', 'vis', 'schrijv']",0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1173,Ik eet tortellini,3: Eating plans/preparations,,0,['eet'],"['eet', 'tortellini']",0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1179,Casey het spit poepen dekbed Sportfondsenbad helemaal vette maaltijd na het eten is dan zegt hij houdt van mijn mond of ik zeg Nee want ik krijg niet van je opeten Ze zei nou gewoon je mond uit kijk hij zei de spetterpoep eet dan eet ik lees k&s hele flinke kan ik eet alleen spelers Gijs,3: Eating plans/preparations,,0,"['maaltijd', 'eten', 'opet', 'eet', 'eet', 'eet']","['casey', 'spit', 'poep', 'dekbed', 'sportfondsenbad', 'helemal', 'vet', 'maaltijd', 'eten', 'zegt', 'houdt', 'mond', 'zeg', 'nee', 'krijg', 'opet', 'zei', 'nou', 'gewon', 'mond', 'kijk', 'zei', 'spetterpoep', 'eet', 'eet', 'les', 'hel', 'flink', 'eet', 'allen', 'speler', 'gijs']",0.0,9.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.14666666666666667,0.0,0.0,1.0,0.0,0.0,3
1184,Ik eet even mijn ships op,3: Eating plans/preparations,,0,['eet'],"['eet', 'even', 'ship']",0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1194,Wie eet dat,3: Eating plans/preparations,,0,['eet'],['eet'],0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1197,Dan eet jij dit,3: Eating plans/preparations,,0,['eet'],"['eet', 'jij']",2.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3
1206,Ja ik eet dat als ontbijt,3: Eating plans/preparations,,0,"['ontbijt', 'eet']","['eet', 'ontbijt']",0.0,10.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1215,Wat eet je.,3: Eating plans/preparations,,0,['eet'],['eet'],0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1216,En ik eet eensanwits,3: Eating plans/preparations,,0,['eet'],"['eet', 'eensanwit']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1223,En Wat eet jij,3: Eating plans/preparations,,0,['eet'],"['eet', 'jij']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1242,Yeahhh boyyyyyyy! Dit is een gezond Mac Donalds ??,3: Eating plans/preparations,,2,['gezond'],"['yeahh', 'boyy', 'gezond', 'mac', 'donald']",2.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,3
1250,Ik heb wafel,3: Eating plans/preparations,3.2,0,['wafel'],['wafel'],0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1253,Hoi  elise wat eet jij?,3: Eating plans/preparations,,0,['eet'],"['hoi', 'elis', 'eet', 'jij']",0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1256,Eet smakelijk allemaal en vergeet morgen je telephoon niet??????????????????????????????????????????????????????????????????????????????,3: Eating plans/preparations,,0,"['smakelijk', 'eet']","['eet', 'smakelijk', 'allemal', 'verget', 'morg', 'telephon']",0.0,10.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7,0.0,0.0,1.0,0.0,0.0,3
1279,Ik eet een broodje kaas,3: Eating plans/preparations,3.0,1,"['kas', 'broodj', 'eet']","['eet', 'broodj', 'kas']",0.0,11.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1284,Eet nu dan,3: Eating plans/preparations,,0,['eet'],['eet'],0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1308,R.I.P cheeseburger van mac donalds,3: Eating plans/preparations,3.2,0,['cheeseburger'],"['cheeseburger', 'mac', 'donald']",0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1310,Gwnn suiker man ,3: Eating plans/preparations,4.0,0,['suiker'],"['gwnn', 'suiker', 'man']",0.0,9.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1314,Dankje wat stuur ik allemaal en ik eet niks,3: Eating plans/preparations,,0,['eet'],"['dankj', 'stur', 'allemal', 'eet', 'nik']",0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1337,"Ok?, alsnog eet smakelijk!",3: Eating plans/preparations,,0,"['smakelijk', 'eet']","['ok', 'alsnog', 'eet', 'smakelijk']",0.0,10.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.875,0.0,0.0,1.0,0.0,0.0,3
1340,Wat zou je liever willen echte mac of fruit mac,3: Eating plans/preparations,1.5,0,['fruit'],"['liever', 'will', 'echt', 'mac', 'fruit', 'mac']",2.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,1.0,3
1370,Lekker gezonde mc donalds eten,3: Eating plans/preparations,,0,"['eten', 'gezond']","['lekker', 'gezond', 'mc', 'donald', 'eten']",0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,1.0,0.0,0.0,3
1374,Een of anndere kruiden ofzo,3: Eating plans/preparations,1.0,0,['kruid'],"['annder', 'kruid', 'ofzo']",0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1393,Wat eet jij/heb jij gegeten?,3: Eating plans/preparations,,0,['eet'],"['eet', 'jij', 'jij', 'geget']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1410,Eet smakkenlijk!,3: Eating plans/preparations,,0,['eet'],"['eet', 'smakken']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1412,Keet is dat je spellentjes gaat doen en iets lekkers eten bijv. Chips ,3: Eating plans/preparations,4.2,0,"['eten', 'chip']","['ket', 'spellentjes', 'gat', 'lekker', 'eten', 'bijv', 'chip']",0.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1447,Eet smakelijk ,3: Eating plans/preparations,,0,"['smakelijk', 'eet']","['eet', 'smakelijk']",0.0,11.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7,0.0,0.0,1.0,0.0,0.0,3
1452,Eet samekkelijk,3: Eating plans/preparations,,0,['eet'],"['eet', 'samek']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1458,Hoi eet smakelijk,3: Eating plans/preparations,,0,"['smakelijk', 'eet']","['hoi', 'eet', 'smakelijk']",0.0,11.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7,0.0,0.0,1.0,0.0,0.0,3
1463,Eet smakkelijk,3: Eating plans/preparations,,0,['eet'],"['eet', 'smakkelijk']",0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1468,Het idee van gezond is gwoon slopend voor mensen zoals ik ????,3: Eating plans/preparations,,3,['gezond'],"['idee', 'gezond', 'gwon', 'slopend', 'mens', 'zoal']",2.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.04999999999999999,0.0,0.0,0.0,0.0,1.0,3
1488,OWNEE MIJN APPELS??????,3: Eating plans/preparations,2.0,0,['appel'],"['ownee', 'appel']",0.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1498,Ik fhhdhfhddufi Ik eet een lolly ik eten lolly Ik eet een lolly Ik eet een lolly Ik eet en ik eet een lolly lolly ik eten English Hello I'm Jayden,3: Eating plans/preparations,4.2,0,"['lolly', 'lolly', 'lolly', 'lolly', 'lolly', 'lolly', 'eten', 'eten', 'eet', 'eet', 'eet', 'eet', 'eet']","['fhhdhfhddufi', 'eet', 'lolly', 'eten', 'lolly', 'eet', 'lolly', 'eet', 'lolly', 'eet', 'eet', 'lolly', 'lolly', 'eten', 'english', 'hello', 'jayd']",0.0,10.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1534,Ok eetsmakkelijk,3: Eating plans/preparations,,0,['eetsmak'],"['ok', 'eetsmak']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1565,Smakelijk allemaal! ??????????,3: Eating plans/preparations,,3,['smakelijk'],"['smakelijk', 'allemal']",2.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.875,0.0,0.0,0.0,0.0,1.0,3
1567,Eet smakelijk Marit??,3: Eating plans/preparations,,0,"['smakelijk', 'eet']","['eet', 'smakelijk', 'marit']",2.0,11.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7,0.0,0.0,0.0,0.0,1.0,3
1568,Eet smakelijk Iris????,3: Eating plans/preparations,,0,"['smakelijk', 'eet']","['eet', 'smakelijk', 'iris']",2.0,11.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7,0.0,0.0,0.0,0.0,1.0,3
1569,Eet smakelijk Sofie??????,3: Eating plans/preparations,,0,"['smakelijk', 'eet']","['eet', 'smakelijk', 'sofie']",2.0,11.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7,0.0,0.0,0.0,0.0,1.0,3
1572,Wat eet jij?? Wij pantanties????,3: Eating plans/preparations,,0,['eet'],"['eet', 'jij', 'wij', 'pantanties']",0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1576,Smakelijk allemaal????,3: Eating plans/preparations,,3,['smakelijk'],"['smakelijk', 'allemal']",2.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,0.0,0.0,0.0,0.0,1.0,3
1582,Smakelijk! ,3: Eating plans/preparations,,0,['smakelijk'],['smakelijk'],0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.875,0.0,0.0,1.0,0.0,0.0,3
1585,Zegt de gene die niet eet,3: Eating plans/preparations,,0,['eet'],"['zegt', 'gen', 'eet']",0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1592,Ik eet wel,3: Eating plans/preparations,,0,['eet'],"['eet', 'wel']",0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1602,Ik eet nu een twix wit,3: Eating plans/preparations,5.0,1,"['twix', 'eet']","['eet', 'twix', 'wit']",0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.09999999999999999,0.0,1.0,1.0,0.0,0.0,3
1608,Hoezo eet jij niet,3: Eating plans/preparations,,0,['eet'],"['hoezo', 'eet', 'jij']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1609,Nee ik eet niet ,3: Eating plans/preparations,,0,['eet'],"['nee', 'eet']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1617,Eet jij,3: Eating plans/preparations,,0,['eet'],"['eet', 'jij']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1626,Ik eet stokbrood met ij en stokbrood os krokant,3: Eating plans/preparations,1.2,1,"['krokant', 'stokbrod', 'stokbrod', 'eet']","['eet', 'stokbrod', 'ij', 'stokbrod', 'os', 'krokant']",0.0,9.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.1,0.0,0.0,1.0,0.0,0.0,3
1628,Eet jij thuis,3: Eating plans/preparations,,0,['eet'],"['eet', 'jij', 'thuis']",0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1629,O dus je eet niet,3: Eating plans/preparations,,0,['eet'],['eet'],0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1653,Heb je een hamburger op?,3: Eating plans/preparations,3.5,0,['hamburger'],['hamburger'],0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1660,Nee ik moet eeten,3: Eating plans/preparations,,0,['eet'],"['nee', 'eet']",0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1663,Marieke kun jij na het eeten?????????????????????????????,3: Eating plans/preparations,,0,['eet'],"['mariek', 'kun', 'jij', 'eet']",0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1665,Ik moet eeten doei,3: Eating plans/preparations,,0,['eet'],"['eet', 'doei']",0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1680,O oke eet smakelijk,3: Eating plans/preparations,,0,"['smakelijk', 'eet']","['oke', 'eet', 'smakelijk']",0.0,10.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7,0.0,0.0,1.0,0.0,0.0,3
1690,EEt smakelijk,3: Eating plans/preparations,,0,"['smakelijk', 'eet']","['eet', 'smakelijk']",0.0,9.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7,0.0,0.0,1.0,0.0,0.0,3
1692,EET OP!!!!!!!,3: Eating plans/preparations,,0,['eet'],['eet'],2.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3
1705,Hele goeie combinatie met eten,3: Eating plans/preparations,,0,['eten'],"['hel', 'goei', 'combinatie', 'eten']",0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9599999999999999,0.0,0.0,1.0,0.0,0.0,3
1717,Is de vis lekker???????????????????????????????????????,3: Eating plans/preparations,1.0,0,['vis'],"['vis', 'lekker']",0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,1.0,0.0,0.0,3
1718,Was de vis lekker ilja,3: Eating plans/preparations,1.0,0,['vis'],"['vis', 'lekker', 'ilja']",0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,1.0,0.0,0.0,3
1726,Ok heb net gegeten mjam mjamie,3: Eating plans/preparations,,0,"['mjam,', 'mjam']","['ok', 'net', 'geget', 'mjam', 'mjamie']",2.0,10.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.55,0.0,0.0,0.0,0.0,1.0,3
1727,Eet smakelijk alvast,3: Eating plans/preparations,,1,"['smakelijk', 'eet']","['eet', 'smakelijk', 'alvast']",2.0,11.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7,0.0,0.0,0.0,0.0,1.0,3
1736,Die elastickjevls van mij zijn heel iri met eten,3: Eating plans/preparations,,0,['eten'],"['elastickjevl', 'hel', 'iri', 'eten']",0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13333333333333333,0.0,0.0,1.0,0.0,0.0,3
1762,Wat eet je dan ,3: Eating plans/preparations,,0,['eet'],['eet'],0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1772,Hahahaha ik eet ook heel vaak mijn eten niet op,3: Eating plans/preparations,,0,"['eten', 'eet']","['hahahaha', 'eet', 'hel', 'vak', 'eten']",0.0,10.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.13333333333333333,0.0,0.0,1.0,0.0,0.0,3
1790,Ik eet nu ook een aarbei ijsje lekker,3: Eating plans/preparations,,0,['eet'],"['eet', 'aarbei', 'ijsj', 'lekker']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,1.0,0.0,0.0,3
1804,Ik eet nu macaronie,3: Eating plans/preparations,,0,['eet'],"['eet', 'macaronie']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1810,Ik eet noodle,3: Eating plans/preparations,,0,['eet'],"['eet', 'noodl']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1823,Ik eet niet om 03:30 ofzo iets rond die tijd ik eet alleen maar om 21:24 uur wie ook,3: Eating plans/preparations,,0,"['eet', 'eet']","['eet', '03', '30', 'ofzo', 'rond', 'tijd', 'eet', 'allen', '21', '24', 'uur']",0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1825,Wie eet nu,3: Eating plans/preparations,,0,['eet'],['eet'],0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1864,Maar wat eet je dan?,3: Eating plans/preparations,,0,['eet'],['eet'],0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1869,Ik niet zo eeten,3: Eating plans/preparations,,0,['eet'],['eet'],0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1873,Klaar met schooltje ze moeten eeten??,3: Eating plans/preparations,,0,['eet'],"['klar', 'schooltj', 'moet', 'eet']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3666666666666667,0.0,0.0,1.0,0.0,0.0,3
1911,Hamburger,3: Eating plans/preparations,3.5,0,['hamburger'],['hamburger'],0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1914,Eet smaaklijk,3: Eating plans/preparations,,0,['eet'],"['eet', 'smaaklijk']",0.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1926,Ik eet frites.,3: Eating plans/preparations,,0,['eet'],"['eet', 'frites']",0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1927,"Hallo, eet smakelijk.",3: Eating plans/preparations,,0,"['smakelijk', 'eet']","['hallo', 'eet', 'smakelijk']",0.0,11.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7,0.0,0.0,1.0,0.0,0.0,3
1955,Ik ben een appel,3: Eating plans/preparations,2.0,0,['appel'],['appel'],0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1958,zo eet jij,3: Eating plans/preparations,,0,['eet'],"['eet', 'jij']",1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3
1961,Ik wil die hamburger,3: Eating plans/preparations,3.5,0,['hamburger'],['hamburger'],0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1962,Mama mag ik een koekje,3: Eating plans/preparations,4.0,0,['koekj'],"['mama', 'mag', 'koekj']",1.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3
1974,Ik eet dit ook,3: Eating plans/preparations,,1,['eet'],['eet'],2.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3
1983,Smakelijk!??????????????,3: Eating plans/preparations,,0,['smakelijk'],['smakelijk'],2.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.875,0.0,0.0,0.0,0.0,1.0,3
1985,Smakelijk???????????????????????????,3: Eating plans/preparations,,2,['smakelijk'],['smakelijk'],2.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,0.0,0.0,0.0,0.0,1.0,3
1990,Ik eet mijn ontbijt,3: Eating plans/preparations,,0,"['ontbijt', 'eet']","['eet', 'ontbijt']",0.0,10.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3
2000,Ik eet een wraps??,3: Eating plans/preparations,,0,['eet'],"['eet', 'wrap']",0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
2002,Ik eet nu susi????,3: Eating plans/preparations,,0,['eet'],"['eet', 'susi']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
2003,Smakelijk levie,3: Eating plans/preparations,,0,['smakelijk'],"['smakelijk', 'levie']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,0.0,0.0,1.0,0.0,0.0,3
2011,Smakelijk Evi,3: Eating plans/preparations,,0,['smakelijk'],"['smakelijk', 'evi']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,0.0,0.0,1.0,0.0,0.0,3
2032,Ik ben aan het eeten,3: Eating plans/preparations,,0,['eet'],['eet'],0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
2039,Ik eet kibbeling,3: Eating plans/preparations,1.0,0,"['kibbel', 'eet']","['eet', 'kibbel']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3
2040,Wat eet jij ik kibbeling,3: Eating plans/preparations,1.0,0,"['kibbel', 'eet']","['eet', 'jij', 'kibbel']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3
