,Text,Topic,Rating,Likes,Food,Broad Filter,Media,Age,Gender,food,supermarkets,related,drinks,slang,diet,meals,Dmeals,words_no,Polarity,restaurants,brands,Media_0,Media_1,Media_2,topic_no
1953,En het enegste wat ik nu doe is water drinken,5: Making photos of food / honger krijgen,,0,['drink'],"['enegst', 'doe', 'water', 'drink']",0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5
1995,Drinken,5: Making photos of food / honger krijgen,,0,['drink'],['drink'],2.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5
2044,Oke doe waater en melk bij elkaar,5: Making photos of food / honger krijgen,3.6,0,['melk'],"['oke', 'doe', 'waater', 'melk', 'elkar']",0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5
2049,Sorry maar kunnen we dit gesprek op prive' voeren voor dat de heele klas het weet ,5: Making photos of food / honger krijgen,,1,['voer'],"['sorry', 'we', 'gesprek', 'priv', 'voer', 'hel', 'klas', 'wet']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5
2066,Ja drinken,5: Making photos of food / honger krijgen,,0,['drink'],['drink'],0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5
2071,Bloomkool en salade en rijst en kippenpootjes,5: Making photos of food / honger krijgen,1.5,0,"['rijst', 'salad']","['bloomkol', 'salad', 'rijst', 'kippenpootjes']",0.0,11.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,5
2075,Hmmm ja met jagoda naar het ijssalon ??,5: Making photos of food / honger krijgen,,0,['ijssalon'],"['hmm', 'jagoda', 'ijssalon']",0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6499999999999999,1.0,0.0,1.0,0.0,0.0,5
2107,Weet je welke drinke leker is ,5: Making photos of food / honger krijgen,,0,['drink'],"['wet', 'welk', 'drink', 'leker']",0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5
2146,"Chips,reep shocola en ufos",5: Making photos of food / honger krijgen,4.2,0,['chip'],"['chip', 'rep', 'shocola', 'ufos']",0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5
2147,"Chips, chocoladereep, ufos en water",5: Making photos of food / honger krijgen,4.6,0,"['chip', 'chocoladerep']","['chip', 'chocoladerep', 'ufos', 'water']",0.0,11.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,5
