,Text,Topic,Rating,Likes,Food,Broad Filter,Media,Age,Gender,food,supermarkets,related,drinks,slang,diet,meals,Dmeals,words_no,Polarity,restaurants,brands,Media_0,Media_1,Media_2,topic_no
1841,Marwa selina zij zovan heb je ramadan en toen heeft ze opeens pizza foto gestuurd,6: Indulgent eating,3.0,0,['pizza'],"['marwa', 'selina', 'zovan', 'ramadan', 'open', 'pizza', 'foto', 'gestuurd']",0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6
1842,En toen hwb ik valggetje gestuurd omdat dat mag niet mensen jaloers maken met eten,6: Indulgent eating,,0,['eten'],"['hwb', 'valggetj', 'gestuurd', 'mag', 'mens', 'jaloer', 'mak', 'eten']",0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6,0.0,0.0,1.0,0.0,0.0,6
1867,Er lag gwn een briefje op tafel van: Hey Alicja! Ik ben even naar de winkel??????,6: Indulgent eating,,0,['tafel'],"['lag', 'gwn', 'briefj', 'tafel', 'hey', 'alicja', 'even', 'winkel']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6499999999999999,0.0,0.0,1.0,0.0,0.0,6
1868,Kaaaaaaaaaas voor max,6: Indulgent eating,4.0,0,['kas'],"['kas', 'max']",0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6
1870,Xyomara heeft stiekem op de opvang met het eeten op haar telefoon??,6: Indulgent eating,,0,['eet'],"['xyomara', 'stiekem', 'opvang', 'eet', 'telefon']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.3,0.0,0.0,1.0,0.0,0.0,6
1871,Ik ga naae het dorp limonade haalen vergeeten te zegen tegen me moeder ??,6: Indulgent eating,5.0,1,['limonad'],"['ga', 'naae', 'dorp', 'limonad', 'hal', 'verget', 'zeg', 'moeder']",0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6
1874,Nog steks eten amiraaaaaaa,6: Indulgent eating,,0,['eten'],"['stek', 'eten', 'amiraa']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6
1903,"Je mag na het eten kommen ,  me moeder heeft nii genoeg eten ??????",6: Indulgent eating,,0,"['eten', 'eten']","['mag', 'eten', 'komm', 'moeder', 'nii', 'genoeg', 'eten']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,6
1954,Oeh mag ik bij jullie eten,6: Indulgent eating,,0,['eten'],"['oeh', 'mag', 'jullie', 'eten']",0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6
1964,Je hebt pizza verkeerd geschreven jayden,6: Indulgent eating,3.0,0,['pizza'],"['hebt', 'pizza', 'verkeerd', 'geschrev', 'jayd']",0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.5,0.0,0.0,1.0,0.0,0.0,6
1978,Pizza het overlekkere lekkertjr,6: Indulgent eating,3.0,0,['pizza'],"['pizza', 'overlekker', 'lekkertjr']",0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6
1998,We gingen gisteren pizza en dadelijk friet,6: Indulgent eating,3.5,0,"['pizza', 'friet']","['we', 'ging', 'gister', 'pizza', 'dadelijk', 'friet']",0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,6
2056,Ga naar het schoolplein  en zoen de ping pong tafel,6: Indulgent eating,,0,['tafel'],"['ga', 'schoolplein', 'zoen', 'ping', 'pong', 'tafel']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6499999999999999,0.0,0.0,1.0,0.0,0.0,6
2099,"Ja, alles behalve die avocado en die avocado mousse????????????",6: Indulgent eating,2.0,0,"['avocado', 'avocado', 'mous']","['behalv', 'avocado', 'avocado', 'mous']",0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,6
2114,Ja heel vervelend lorenzo gooide mij hele stoel en tafel naar ,6: Indulgent eating,,0,['tafel'],"['hel', 'vervel', 'lorenzo', 'gooid', 'hel', 'stoel', 'tafel']",0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5055555555555555,0.0,0.0,1.0,0.0,0.0,6
